actor,control_action_types,episode_id,events_tail_json,extra_mortal_action_ids_json,hand_json,iteration,last_discard_json,legal_action_count,legal_action_keys_json,legal_action_types_json,mismatch_kind,missing_legal_keys_json,missing_legal_types_json,mortal_mask_true_ids_json,pilot_config_id,replay_hint,rollout_seed,source_action_ids_json,step_index,torch_seed
0,"DISCARD,REACH_DISCARD,TSUMO,RYUKYOKU",428fe05b,[],[42],"""""",0,"""""",9,"[""0|tile=5|consumed=|from=-1|flags=0"",""0|tile=14|consumed=|from=-1|flags=1"",""0|tile=16|consumed=|from=-1|flags=0"",""0|tile=17|consumed=|from=-1|flags=0"",""0|tile=26|consumed=|from=-1|flags=0"",""0|tile=32|consumed=|from=-1|flags=0"",""0|tile=30|consumed=|from=-1|flags=0"",""0|tile=31|consumed=|from=-1|flags=0"",""0|tile=29|consumed=|from=-1|flags=0""]","[""DISCARD"",""DISCARD"",""DISCARD"",""DISCARD"",""DISCARD"",""DISCARD"",""DISCARD"",""DISCARD"",""DISCARD""]",extra_mortal,[],[],"[5,14,16,17,26,29,30,31,32,42]",0,,202604330000,"[[5],[14],[16],[17],[26],[32],[30],[31],[29]]",62,202604330000
1,"PASS,RON,PON,CHI",428fe05b,[],[42],"""""",0,"""""",2,"[""5|tile=23|consumed=23,23|from=3|flags=0"",""9|tile=-1|consumed=|from=-1|flags=0""]","[""PON"",""PASS""]",extra_mortal,[],[],"[41,42,45]",0,,202604330000,"[[41],[45]]",204,202604330000
2,"PASS,RON,PON,CHI",3da92730,[],[42],"""""",0,"""""",4,"[""5|tile=3|consumed=3,3|from=1|flags=0"",""4|tile=3|consumed=1,2|from=1|flags=0"",""4|tile=3|consumed=2,4|from=1|flags=0"",""9|tile=-1|consumed=|from=-1|flags=0""]","[""PON"",""CHI"",""CHI"",""PASS""]",extra_mortal,[],[],"[39,40,41,42,45]",0,,202604330000,"[[41],[40],[39],[45]]",53,202604330000
2,"DISCARD,REACH_DISCARD,TSUMO,RYUKYOKU",3da92730,[],[42],"""""",0,"""""",9,"[""0|tile=2|consumed=|from=-1|flags=0"",""0|tile=3|consumed=|from=-1|flags=0"",""0|tile=12|consumed=|from=-1|flags=1"",""0|tile=4|consumed=|from=-1|flags=0"",""0|tile=22|consumed=|from=-1|flags=0"",""0|tile=23|consumed=|from=-1|flags=0"",""0|tile=25|consumed=|from=-1|flags=0"",""0|tile=33|consumed=|from=-1|flags=0"",""0|tile=29|consumed=|from=-1|flags=0""]","[""DISCARD"",""DISCARD"",""DISCARD"",""DISCARD"",""DISCARD"",""DISCARD"",""DISCARD"",""DISCARD"",""DISCARD""]",extra_mortal,[],[],"[2,3,4,12,22,23,25,29,33,42]",0,,202604330000,"[[2],[3],[12],[4,34],[22,36],[23],[25],[33],[29]]",70,202604330000
1,"PASS,RON,PON,CHI",3da92730,[],[42],"""""",0,"""""",2,"[""5|tile=8|consumed=8,8|from=0|flags=0"",""9|tile=-1|consumed=|from=-1|flags=0""]","[""PON"",""PASS""]",extra_mortal,[],[],"[41,42,45]",0,,202604330000,"[[41],[45]]",79,202604330000
2,"DISCARD,REACH_DISCARD,TSUMO,RYUKYOKU",3da92730,[],[42],"""""",0,"""""",9,"[""0|tile=2|consumed=|from=-1|flags=0"",""0|tile=3|consumed=|from=-1|flags=0"",""0|tile=4|consumed=|from=-1|flags=0"",""0|tile=22|consumed=|from=-1|flags=0"",""0|tile=23|consumed=|from=-1|flags=0"",""0|tile=6|consumed=|from=-1|flags=1"",""0|tile=25|consumed=|from=-1|flags=0"",""0|tile=33|consumed=|from=-1|flags=0"",""0|tile=29|consumed=|from=-1|flags=0""]","[""DISCARD"",""DISCARD"",""DISCARD"",""DISCARD"",""DISCARD"",""DISCARD"",""DISCARD"",""DISCARD"",""DISCARD""]",extra_mortal,[],[],"[2,3,4,6,22,23,25,29,33,42]",0,,202604330000,"[[2],[3],[4,34],[22,36],[23],[6],[25],[33],[29]]",86,202604330000
2,"DISCARD,REACH_DISCARD,TSUMO,RYUKYOKU",3da92730,[],[42],"""""",0,"""""",9,"[""0|tile=3|consumed=|from=-1|flags=0"",""0|tile=4|consumed=|from=-1|flags=0"",""0|tile=22|consumed=|from=-1|flags=0"",""0|tile=14|consumed=|from=-1|flags=1"",""0|tile=23|consumed=|from=-1|flags=0"",""0|tile=6|consumed=|from=-1|flags=0"",""0|tile=25|consumed=|from=-1|flags=0"",""0|tile=33|consumed=|from=-1|flags=0"",""0|tile=29|consumed=|from=-1|flags=0""]","[""DISCARD"",""DISCARD"",""DISCARD"",""DISCARD"",""DISCARD"",""DISCARD"",""DISCARD"",""DISCARD"",""DISCARD""]",extra_mortal,[],[],"[3,4,6,14,22,23,25,29,33,42]",0,,202604330000,"[[3],[4,34],[22,36],[14],[23],[6],[25],[33],[29]]",102,202604330000
2,"DISCARD,REACH_DISCARD,TSUMO,RYUKYOKU",3da92730,[],[42],"""""",0,"""""",9,"[""0|tile=0|consumed=|from=-1|flags=1"",""0|tile=3|consumed=|from=-1|flags=0"",""0|tile=4|consumed=|from=-1|flags=0"",""0|tile=22|consumed=|from=-1|flags=0"",""0|tile=23|consumed=|from=-1|flags=0"",""0|tile=6|consumed=|from=-1|flags=0"",""0|tile=25|consumed=|from=-1|flags=0"",""0|tile=33|consumed=|from=-1|flags=0"",""0|tile=29|consumed=|from=-1|flags=0""]","[""DISCARD"",""DISCARD"",""DISCARD"",""DISCARD"",""DISCARD"",""DISCARD"",""DISCARD"",""DISCARD"",""DISCARD""]",extra_mortal,[],[],"[0,3,4,6,22,23,25,29,33,42]",0,,202604330000,"[[0],[3],[4,34],[22,36],[23],[6],[25],[33],[29]]",118,202604330000
2,"DISCARD,REACH_DISCARD,TSUMO,RYUKYOKU",3da92730,[],[42],"""""",0,"""""",8,"[""0|tile=0|consumed=|from=-1|flags=0"",""0|tile=3|consumed=|from=-1|flags=0"",""0|tile=22|consumed=|from=-1|flags=0"",""0|tile=23|consumed=|from=-1|flags=0"",""0|tile=6|consumed=|from=-1|flags=0"",""0|tile=25|consumed=|from=-1|flags=1"",""0|tile=33|consumed=|from=-1|flags=0"",""0|tile=29|consumed=|from=-1|flags=0""]","[""DISCARD"",""DISCARD"",""DISCARD"",""DISCARD"",""DISCARD"",""DISCARD"",""DISCARD"",""DISCARD""]",extra_mortal,[],[],"[0,3,6,22,23,25,29,33,42]",0,,202604330000,"[[0],[3],[22,36],[23],[6],[25],[33],[29]]",134,202604330000
2,"DISCARD,REACH_DISCARD,TSUMO,RYUKYOKU",3da92730,[],[42],"""""",0,"""""",8,"[""0|tile=3|consumed=|from=-1|flags=0"",""0|tile=22|consumed=|from=-1|flags=0"",""0|tile=23|consumed=|from=-1|flags=0"",""0|tile=6|consumed=|from=-1|flags=0"",""0|tile=25|consumed=|from=-1|flags=0"",""0|tile=33|consumed=|from=-1|flags=0"",""0|tile=27|consumed=|from=-1|flags=1"",""0|tile=29|consumed=|from=-1|flags=0""]","[""DISCARD"",""DISCARD"",""DISCARD"",""DISCARD"",""DISCARD"",""DISCARD"",""DISCARD"",""DISCARD""]",extra_mortal,[],[],"[3,6,22,23,25,27,29,33,42]",0,,202604330000,"[[3],[22,36],[23],[6],[25],[33],[27],[29]]",150,202604330000
